ccne	736772
msc	1713334
ngvc	1547459
ncv	1214935
sfst	1090009
mnmd	1813814
hio	910068
gbab	1495825
cpaa	1841137
enpc	1816261
fath	1836176
tyra	1863127
arta	1844840
senea	88948
naut	1808805
itrn	1337117
calt	1795579
ficv	1855693
gtx	1735707
smbk	1038773
cpar	1848410
evlv	1805385
cnfn	1352952
tpgy	1819399
ogi	1620737
aud	1067837
fcuv	1590418
twlv	1819498
icnc	1858351
ndac	1837067
abst	1071058
ueic	101984
wldn	1370450
pmo	900422
mpx	1129155
pspc	1843716
twnt	1835512
ppgh	1826333
giix	1841080
gmbt	1836190
gnty	1058867
wuyi	1687065
ktf	839533
yell	716006
mpb	879635
irnt	1777946
cndb	1851961
muj	1053988
glbl	1838615
wald	1840199
care	1829576
gsqd	1837207
ptoc	1838238
scle	1838697
pntg	1766400
rbbn	1708055
frxb	1840161
reax	1862461
arbe	1861841
weav	1609151
pwp	1777835
amyt	1783010
dgica	800457
fdmt	1650648
tcs	1411688
slcr	1826553
gfx	1823896
bbcp	1703956
hcic	1829455
jcic	1822312
ross	1841610
veru	863894
acii	1838614
dhhc	1830188
scob	1838431
slac	1834755
twni	1835881
coli	1829615
oepw	1824677
fact	1838987
brt	14846
acah	1836274
macc	1840148
spgs	1839127
rxra	1840463
gate	1838513
oprt	1538716
sdhy	1812923
fph	1574197
lega	1834628
zt	1849408
ride	1759546
tioa	1846163
acro	1847891
fmiv	1842916
pgen	1356090
shbi	1035092
vpg	1487952
dyn	1818794
nfys	1850502
trtl	1847112
adse	1879248
litt	1848364
bli	1689657
mhn	1038186
akba	1517022
rfmz	1817159
mmat	1431959
sgsvf	1398832
vtnr	890447
twnd	1814215
aomr	1766478
alto	778164
rmbl	1596961
nat	1000177
dcph	1654151
tcmd	1027838
aip	1667011
eskyf	1010559
bfz	1137391
atax	1059142
vff	1584549
amtx	738214
bcsa	1873441
bsrr	1130144
slqt	1794783
dnmr	1779020
svfc	1837240
nan	1074769
rfi	891290
hcar	1824846
dtoc	1839998
prth	1653558
jri	1539337
ppt	827773
byts	1842566
miy	890393
rdus	1428522
altg	1759824
claa	1837739
amnb	741516
sgu	1002590
tipt	1393726
puyi	1750264
faca	1839550
efr	1258623
prty	1592058
clsn	749647
vrm	1580864
atro	8063
omer	1285819
piai	1819175
hql	884121
psnl	1527753
tg	850429
ryam	1597672
kod	1468748
crd-a	25475
cpz	1717457
prsr	1825473
prts	1378950
jro	1289213
aerg	879911
foun	1862068
pfdr	1839132
muds	1820727
ffa	1291334
hccc	1822935
icpt	1270073
cste	1504379
kvsa	1841873
tars	1819790
hpf	1189740
cto	23795
uroy	1711570
psag	1833235
nsr	813639
phci	1620749
cznc	810958
hyac	1819253
ctt	1341141
eft	1288992
dcrd	1848959
tlys	1524025
plmi	1840317
nmg	1649752
otlk	1649989
eypt	1314102
ruby	1709401
csta	1834032
cnvy	1787640
dmtk	1651944
cdr	761648
sdac	1837248
nodk	1681206
anac	1829558
zvia	1854139
kalv	1348911
caf	1368493
skyt	1819974
actd	1842279
hcne	1843205
tyg	1268533
gthx	1560241
uve	891166
dzsi	1101680
brw	826020
ever	1640428
clsk	827876
blfy	1846017
chpm	1785041
sier	1844135
bhr	1574085
prds	1822711
twcb	1845618
afb	1162027
cato	18255
one	1722380
ssaa	1830547
fgpr	922358
gbli	1494904
ctic	891293
stro	1382101
argu	1865377
ocul	1393434
uxin	1729173
msb	65172
kmf	1500096
dhca	1838163
aggr	1842329
hmco	1829042
root	1788882
abus	1447028
sol	1417892
vel	1692376
gecc	1675033
axgn	805928
goco	1808220
prvb	1695357
insd	1697587
jmkj	1624140
min	826735
fpvd	1518720
acdi	1850316
egy	894627
dmrc	1438231
esm	1841420
vuzi	1463972
fsrx	1834336
akya	1711933
ftsi	1529463
glad	1143513
zeus	917470
hix	1058239
btnb	1831236
krnl	1832950
arbk	1841675
altu	1822366
rrac	1860879
htpa	1828817
xpoa	1821742
prld	1678660
thrx	1745020
casa	1333835
aeri	1337553
hawel	46207
fhtx	1822462
cvlg	928658
vrdn	1590750
itic	720858
jun	1838814
bym	1181187
pmx	1181506
rrbi	1071236
mux	314203
iii	1371489
kore	1855457
vapo	1253176
gpac	1831979
cova	1837160
civb	944745
dsm	855887
apei	1201792
atto	1606457
tsib	1832737
atcx	1751143
chaa	1838293
asg	786035
hugs	1836894
fof	1375340
glo	1350869
quad	1481792
zev	1802749
igic	1794338
gxii	1826669
fei	1556336
vtru	1805012
bgfv	1156388
bsky	1846804
tgan	1715768
rei	1384195
egan	1066194
rxst	1111485
pshif	1538169
pmm	844790
ois	1121484
atip	1815849
gotu	1768259
kodk	31235
blua	1831006
xos	1819493
stks	1399520
gogn	1852940
fanh	1413855
ftci	1828161
ooma	1327688
emo	1517518
tig	1801754
qiwi	1561566
ejfa	1839434
pfl	1244183
supv	1517399
kiii	1826059
lgto	1883814
dray	1852771
gwrs	1434728
hlg	1596964
vlgea	103595
ciig	1841338
asts	1780312
spkb	1826435
aadi	1422142
kron	1741830
ymab	1722964
gnog	1768012
pmf	1140392
rmm	1771226
cncn	1191334
klaq	1823323
dhbc	1838176
nrdy	1819404
tinv	1820144
tzps	1823481
clrm	1831937
nr	71829
dnz	1830374
flme	1831481
blue	1293971
sjt	319655
ampi	1835636
cnd	1824301
frst	1325670
arrw	1835972
whf	1552198
ipvi	1839611
free	1753706
lcaa	1841024
aptm	1845550
enjy	1830180
gcbc	1070524
nml	1562051
wpca	1836075
maps	1779474
nev	1469392
vtiq	1823884
kinz	1820875
eglx	1854233
lndc	1005286
sor	91847
lqda	1819576
urg	1375205
lgvc	1879297
mlr	924822
tufn	1757399
apyx	719135
oia	835333
cnty	911147
xxii	1347858
jnce	1640455
laws	703604
ht	1063344
ufi	100726
fwac	1847874
chmx	1657045
stre	1838361
raas	1804583
aurc	1835856
dtrc	1182737
cptk	1827899
kcgi	1865407
adex	1830029
tmkr	1821606
ormp	1176309
ff	1337298
inve	1036044
atha	1620463
warr	1820209
ggmc	1818880
lvlu	1780201
ader	1822912
pfis	1056943
myj	884216
smmf	811808
sunl	1821850
gree	1844971
roni	1845437
rdw	1819810
pstl	1759774
kair	1824171
strs	885508
cnda	1851959
knte	1797768
ardc	1515324
eac	1832765
hbcp	1436425
ftcv	1829328
pow	1829427
vbiv	764195
swet	1828914
epwr	1825720
pmgm	1837607
picc	1835800
nvsa	1838433
atvc	1831874
tk	911971
rcky	895456
kbal	55772
mdh	1823143
zom	1684144
sbt	1680379
nl	72162
refi	1867949
ircp	1128173
ttsh	1552800
gtpa	1837105
ftvi	1844336
jugg	1842609
baca	1869673
disa	1838831
aef	846676
bnft	1576169
troo	1412095
iiii	1829889
pulm	1574235
ftev	1839569
jrs	1158289
utmd	706698
ftpa	1839972
ftaa	1832696
blze	1462056
fnlc	765207
tci	733590
pcb	1423869
lptv	1643988
txcb	1006840
zy	1645842
soi	1697500
rent	1468327
lvra	1841383
natr	275053
ncz	1227857
bkt	832327
ssti	1351636
onyx	1849548
th	1712189
mic	1845290
ipvf	1839610
ezoo	1752372
mcr	851170
bgr	1306550
cveo	1590584
gern	886744
vrna	1657312
cydy	1175680
ello	946394
rdvt	1720116
pond	1842430
expr	1483510
ncac	1849475
advv	1698519
ssss	1509470
jgh	1615905
mmt	809173
gamb	1839799
rkta	1844363
edd	1388141
trda	1689375
puck	1836100
rlgt	1171155
nsrcf	1302084
enob	1527728
lbti	1384135
krt	1758021
gtii	356590
sar	1377936
jfu	1619544
bbig	1717556
cbnk	1419536
gsaq	1823707
itegy	1579597
mta	1722606
mdex	1318268
atom	1420520
grvy	1313310
adma	1368514
smlr	1554859
ezpw	876523
ioac	1854275
mtal	1853021
afcg	1822523
cffe	1839530
pegr	1847241
gpp	1635650
ipax	1844452
nca	818851
rlyb	1739410
ghl	1282977
seznl	1662991
hlah	1826814
lxrx	1062822
ipva	1839608
aris	1865187
fusn	1805890
bgh	1521404
cru	1825497
clas	1826855
eot	1454741
mci	275694
fssi	1822862
bbw	1113809
adap	1621227
tmc	1798562
tei	909112
dnac	1850270
iacc	1844579
dnaa	1850266
inse	1615063
bny	1137390
pfta	1853580
hyi	1497186
aenz	1572621
loop	1504678
fnch	1733257
levl	1412707
pyr	1743344
plrx	1746473
aehr	1040470
hpx	1809353
sgc	95574
vpcb	1840792
sev	1840416
mcbc	1053584
gobi	1854593
fen	1284940
fct	1282850
rclf	1833498
lsea	1721386
ston	1753886
rani	1856725
uph	1770141
hffg	1680873
flya	1844650
slvr	1842644
hrzn	1487428
npab	1837929
batl	1282648
dnab	1850271
dnad	1850272
epix	1633932
rnlx	1811115
gdlc	1729997
oacb	1820931
pcq	1140411
lokm	1841585
asaq	1819510
tekk	1822027
scu	1403256
myfw	1327607
bkcc	1326003
view	1811856
ehth	1333493
bcbp	1228454
kio	1515940
hcii	1823033
mon	1828325
scaq	1821812
rvac	1846136
ueps	1041514
ctrn	1318484
ddlx	1643194
true	1327318
indo	1757840
ithx	1828852
grts	1656634
scpl	1760717
meka	1870258
aftr	1865975
hwel	1845013
ngl	1504461
frbk	834285
tcbx	1781730
lovv	1605780
akts	1584754
aray	1138723
nktx	1787400
mpaa	918251
adal	1853928
avnw	1377789
erc	1227073
hear	1493761
tals	1827506
mvt	897269
wejo	1864448
mixt	1576914
ibex	1720420
mgu	1326390
mrsn	1442836
tlmd	1791091
axti	1051627
bwc	1854863
anpcy	1620678
nen	746514
cplp	1392326
dibs	1600641
vpv	895528
wrn	1364125
bpt	850033
clim	1835713
nrac	1831964
bcov	1313275
lcap	1802450
dmys	1858327
spxx	1338561
aeac	1827392
gia	1844505
znte	1823652
unty	920427
pcsb	1691337
inaq	1862463
mtac	1826667
nbn	811831
thcp	1843993
incr	1857030
brbs	842717
dyns	1854270
pfhd	1630856
tga	736744
seovf	1491434
acnb	715579
myc	882152
akic	1826574
sbii	1842729
resn	1579910
mqt	887394
sund	1171838
xers	1867096
mcaa	1856995
plpc	80035
gwii	1850487
uti	1261654
sv	1822966
vor	1817229
cas	1822309
taca	1826991
bkn	894242
cors	1842659
fvcb	1675644
acev	1813658
acbm	1622996
mimo	1823882
svfb	1837238
zyme	1403752
toac	1860482
ahpa	1846253
dsaq	1871745
dtrt	1865537
pvbc	1778784
ags	1593548
ndls	1275158
htaq	1850038
fll	891482
pcyo	276720
pcct	1844149
fron	1842223
nwpx	1001385
usct	1860514
wrac	1855168
scvx	1794717
shca	1848558
xbit	1626878
dhx	1393883
bgt	1287480
dbb	1383084
kaii	1825962
smts	1705259
mpra	1853436
lhaa	1841948
wia	1254370
irrx	1854795
tsvt	1860782
svna	1850699
rcfa	1870143
dpcs	1857803
fiac	1854480
cbrg	1845149
blts	1827328
swag	1841800
mepw	1627452
aspc	1836547
mue	1071899
xfin	1852749
boas	1838544
flag	1855485
lcut	874396
paqc	1830531
noac	1824888
biot	1825413
bhac	1851612
lcw	1847577
tris	1852736
iqmd	1850051
klr	1719489
arbg	1823826
wwac	1853044
cvgi	1290900
ptic	1821075
vii	1826011
shac	1820160
ostr	1834226
gnac	1832250
ictsf	1010134
ixaq	1852019
zwrk	1828438
velo	1832371
nuw	1450445
itq	1805508
tmac	1835236
imux	1280776
gldg	1538847
ldha	1842373
pgss	1861541
hwkz	1841144
spir	1816017
allk	1564824
osi	1832136
vlat	1843091
owlt	1816708
spro	1701108
vcxa	1848898
alt	1326190
cix	1049606
em	1834253
allt	1365767
pke	76267
silc	916793
axu	1364128
cvcy	1127371
cybe	768411
aciu	1651625
flmn	1703785
nrim	1163370
cris	1108205
pkbk	1315399
pbfs	1769663
bkkt	1820302
eggf	1843973
afaq	1841661
nuo	878200
psf	1498612
nvec	724910
bwfg	1505732
frsg	1842883
nhhs	1503707
fbiz	1521951
ccrd	320340
shqa	1844908
fzt	1839824
mrns	1267813
oric	1796280
giw	1848795
cnlhn	23426
smmt	1599298
mulg	1629665
pcom	1204413
mfm	801961
eqha	1826729
skya	1847152
scm	1551901
orrf	826154
pipp	1822835
fdbc	1098151
dnay	1850079
glha	1841734
orrcf	1390352
rlfty	1854078
apen	1251769
ntp	829365
acv	1636289
fldm	1162194
twoa	1843988
iif	916618
plm	866028
gato	1517006
dbl	1525201
lcnb	1074902
xpax	1853397
xl	1772720
pck	1170300
epm	1006655
lmnr	1342423
cbay	1042074
espr	1434868
nbh	1178839
wilc	1030997
stxs	1289340
ikna	1835579
dpls	866439
dxlg	813298
meip	1262104
maca	1835416
piii	1832511
cnf	1733868
evm	1177161
xflt	1703079
uscb	1901637
emx	1285786
bned	1634117
kltr	1432133
ajx	1614806
trca	1840353
wavc	1849580
avac	1836478
avte	1798749
hbp	1093082
isle	1837997
gth	1782594
agil	1790625
frw	1825739
oca	1827669
scd	1270131
autl	1730463
thtx	1512717
dwin	1812360
mhi	1223026
ener	1855555
gnus	1355848
npv	897421
wprt	1370416
cban	711669
fund	825202
esq	1531031
ppta	1526243
vhaq	1823857
vate	1006837
rngr	1699039
tsat	1845840
eex	1579214
mrmd	1522767
dlca	1831928
fst	1815737
alpp	1606698
hplt	1863181
kmda	1567529
alco	3545
ghac	1806156
ednc	1864891
mav	1258943
opp	1678130
wqga	1851174
mlai	1851625
phyt	1848756
jce	1385763
twn	804123
glre	1385613
frgi	1534992
bite	1831270
smih	1839185
arte	1839990
rchg	1817786
czfs	739421
frtg	1602813
gvci	1858503
elym	1768446
qfta	1830795
vktx	1607678
hudi	1791725
fins	1745059
opa	1843121
apac	1844981
powl	80420
crzn	1844635
sang	1753368
tsi	809559
cdaq	1851909
tcac	1801602
srsa	1821682
locc	1848323
dals	1863294
glsi	1799788
nxp	883618
finw	1856365
bksy	1753539
ocn	873860
pht	1166258
dmb	1565381
kbrs	1411059
vtgn	1411685
aht	1232582
hoft	1077688
phun	1665300
cgen	1119774
seda	1846975
rcel	1762303
tbsa	1843764
fif	1513789
bgsx	1838666
gdnsf	1771706
best	1709505
oria	1847416
camp	730255
ctmx	1501989
thcc	1441082
vra	1495320
fuv	1558583
vtn	883265
rrgb	1171759
aft	1502573
catn	1632275
alya	1734520
voxx	807707
bcml	1730984
vwtr	830122
swkh	1089907
mdxl	1601280
fsbw	1530249
fgbi	1408534
pfsw	1095315
rpid	1380106
edap	1041934
thrn	1844280
bmac	1848020
panl	1606909
cpss	889609
xoma	791908
gbio	1733294
ggt	921671
xlo	1840233
cntb	1835268
tsbk	1046050
imaq	1846235
cian	1867752
cogt	1622229
hiti	1847409
scor	1158172
silef	1545224
mrcc	1512931
ptmn	1372807
weys	106532
hqi	1140102
vcka	1820190
tbnk	1447051
gacq	1846288
gan	1799332
gdo	1472341
irme	1839133
opt	1815620
evi	65312
cmls	1058623
ltrx	1114925
poetf	1437424
tcfc	855874
nath	69733
infu	1337013
dhy	1061353
obt	1754226
etx	1563696
nbtx	1760854
dtil	1357874
tnp	1166663
lgi	1278211
migi	1218683
ftf	1233087
byrn	1354866
neti	1587264
tron	1847513
nksh	796534
uone	1041657
eod	1386067
pbax	1870404
pana	1828989
gpja	41091
wtcg	924396
ipha	1598599
vmga	1875943
nwfl	1013272
lazy	1721741
kulr	1662684
btbt	1710350
laix	1742056
ovid	1636651
plbc	1168455
maqc	1844419
empr	887396
mxf	65433
fnwb	1556727
oyst	1720725
ltmaq	1047716
vrca	1660334
jco	1686142
optn	1494650
rmbi	1767837
snda	1043000
acaq	1869141
amsc	880807
bbxia	1814974
meac	1849902
suns	1508171
elms	1784168
rbtk	1594204
hurc	315374
hglb	1622148
nro	1261166
kndi	1316517
ctxr	1506251
hbio	1123494
dlhc	785557
rner	1854461
belfa	729580
alpn	1626199
swss	1838000
isaa	1845601
clpt	1285550
tsha	1806310
nc	789933
myna	1850453
nsl	1093428
emf	809708
arl	1102238
atlo	1132651
efl	1701167
odc	74046
niobf	1512228
hypr	1833769
wimi	1770088
brpm	1839360
iin	88790
emp	66901
talk	1803901
grx	1391437
usak	883945
lnfa	1823575
oxus	1852973
vtaq	1822145
tpba	1847090
cenq	1841425
vntr	1705682
arck	1855886
viao	1769116
dsac	1823466
bsvn	1746129
kopn	771266
gapa	1839121
gtyh	1682325
cvm	725363
ivh	1568292
claq	1849820
clnh	1479681
pine	1786117
pmvc	1807765
trec	7039
briv	1844211
asax	1824211
thac	1863685
usx	923571
ncmi	1377630
fnvt	1857855
chmg	763563
evbn	842518
afac	1849489
aout	1808997
mfin	1000209
roc	1884516
apn	1849011
amti	1801777
dune	1817232
pzc	1181504
inka	1826671
cvly	806279
pgrw	1833213
wism	1756640
ihit	1682811
ksi	1843351
mhld	1412100
lctx	876343
pirs	1583648
cia	24090
zyxi	846475
cdro	1866782
enj	71508
jof	859796
aif	1526697
wlfc	1018164
riv	1501072
gaegf	1810254
istr	1602658
idba	1824036
smsi	948708
sptk	1836259
ngc	1843249
mhh	1437226
ung	1376227
clbr	1847064
igi	1462586
solo	1637736
mlp	63330
sdig	1856028
fxe	1328598
esea	1341170
gfor	1845459
wneb	1157647
ampy	1533924
extn	1635881
mrbk	1750735
fora	1829280
immp	1506184
mec	1766368
adag	1818838
bsl	1486298
fdeu	1646109
pstx	1661460
hexo	1690947
ntg	1490286
nsrpf	1536674
lkco	1487839
linc	1286613
dhf	1057861
crecf	1478035
ft	833040
bsaq	1851908
teaf	1704299
hrow	1360214
luna	1239819
hie	1519505
dakt	915779
sy	1758530
aldx	1341235
dla	1101396
aaci	1844817
hmtv	1567345
ssbk	1689731
ebon	1799290
thm	1134115
bcab	1826892
dgl	1383055
cclp	1449488
hsaq	1814114
flc	1245648
vbf	5094
yrd	1631761
sama	1843100
enx	1177162
zepp	1720446
areb	1648087
opbk	1722010
abos	1576885
vacc	1828185
vstm	1526119
atxg	1650101
vect	1836379
necb	1847398
nref	1786248
glq	1316463
yi	1738906
kldi	1752474
gmda	1600847
snfca	318673
oxsq	1259429
ctr	1547341
bnnr	1852332
ship	1448397
clvs	1466301
prog	1580063
ger	1612875
mitt	1514281
aptx	1674365
jaqc	1817868
prof	1628808
ehi	1228509
fncb	1035976
onds	1646188
hyb	825345
insi	30125
rose	1870129
smti	714256
tsq	1499832
cofs	803164
essa	1382230
sttk	1680367
otmo	1842498
athx	1368148
lotz	1759008
isba	842517
fthm	1753162
cei	1309082
when	943535
goed	1810140
alpa	1842939
foa	1828937
qd	1692705
btcm	1517496
wmpn	1828376
blng	1842384
nak	1164771
mtrx	866273
glop	1598655
hdsn	925528
grcl	1826492
ataq	1841004
abgi	1833764
mg	1436126
aryd	1838821
selb	1453687
ocax	1820175
mnsb	1693577
kplt	1785424
spe	897802
racb	1819724
blsa	1823200
npce	1528287
arye	1852432
kmph	1434647
mpa	891038
usas	1286973
tela	1561921
yj	1759614
hsbi	943033
dms	1725134
hlan	844959
bmea	1840439
rmo	1757932
pkoh	76282
bwmn	1847590
niq	1564584
vabk	1572334
clnn	1822791
rgco	1069533
piivx	1557265
osg	75208
rico	1842219
cece	3197
ccai	1846968
eose	1805077
lyts	763532
cloe	1849058
amci	1843724
actg	934549
calb	1752036
mita	1847440
cps	1320461
olma	1750284
fsfg	1435508
sirc	1756704
mlac	1807594
apmi	1857662
ram	1841867
pim	830622
ide	1417802
ltry	1673481
hbb	1709164
xair	1641631
snd	1529628
nny	818850
iobt	1865494
sgii	1869824
hyw	1785680
glta	1852767
plg	1095052
ptrs	832090
rekr	1697851
twin	100378
prbm	1848165
iclk	1697818
chra	1730346
cmct	908311
meoa	1859310
esca	33488
gsqb	1849280
cbh	1701809
srt	1031029
immr	1058811
thca	1773087
pdlb	1874071
bwg	1504545
imrx	1790340
flac	1828326
via	1606268
dnif	1059213
spok	1289945
acp	1503290
synl	95953
omeg	1832010
bgx	1504234
pwod	716605
abti	1442999
cwgl	1562151
cdxc	1386570
ftco	1828377
gceh	748790
sppp	1539190
fixx	1661998
basi	1330016
pbpb	1195734
bset	10329
goro	1160791
gf	858706
ljaq	1825437
eftr	1828522
uexcf	1289028
kirk	1056285
gnft	1757064
jatt	1855644
tffp	1733413
lee	58361
nymx	1018735
asps	1462418
dbp	1383057
pqeff	1561180
gsv	1321847
clls	1627281
crnt	1119769
nyc	1595527
crmd	1410098
ctso	1175151
frevs	36840
iber	1835205
hwbk	893847
prtk	1178711
fxy	1353613
rvsb	1041368
shmp	1465470
bta	1343793
pepl	1873324
mcn	1289868
fstr	352825
scma	1863428
ffmgf	1641229
aty	1861233
mram	1438423
slgl	1684693
dmf	839122
xela	1620179
fnwd	919864
bwac	1821146
czwi	1367859
sos	1346610
gvxxf	1490596
ltrpa	1606745
ngs	1084991
lybc	816332
trhc	1651561
annx	1528115
cvrx	1235912
curi	1776909
cik	810766
nmmc	1819157
lhdx	1652724
evlo	1694665
dmaq	1857086
cmcl	766011
samg	1549966
mnts	1781162
nbst	1831978
lchd	1715433
pfd	868578
axdx	727207
new	1726189
rpmt	1437283
nhs	1487610
naz	892992
sal	1060219
amam	1836056
zenv	1836934
pebk	1093672
pw	1532619
codx	1692415
mntx	1302028
rvp	946563
enz	316253
lptx	1509745
jhs	759866
ebac	1841258
lion	1845991
dbe	1383062
kvhi	1007587
gne	1528356
sevn	1452477
xyf	1725033
nanx	883107
cue	1645460
chn	845379
qmco	709283
clpr	1649096
sach	1682220
cntq	1847986
hgen	1293310
pasg	1787297
strt	933034
ffnw	1401564
asxc	876378
cmcm	1597835
kf	748691
mhf	830487
pxlw	1040161
wndw	1071840
fcco	932781
cmpx	1738021
dmo	1478102
ccts	1865861
aneb	1815974
fgovf	1064052
rdcm	1016838
aprn	1701114
iga	1332943
heq	1496749
lake	798081
emyb	1449794
evg	1287498
pnrg	56868
lsac	1869365
ctgo	1502377
ae	2178
msd	904112
akus	1722271
usdp	1610682
oily	1367408
epzm	1571498
fmn	1199004
ohaa	1870778
jakk	1009829
abit	1095146
arc	1305168
chwa	1842356
iso	1615055
fpl	1589420
glaq	1823383
eml	31107
mogo	1602842
sien	1551693
ctrm	1720161
pdsb	1472091
imcc	1792030
vnja	1532383
evoj	1834342
bene	1828735
cyt	1662244
banx	1578987
atos	1488039
dkdca	1849380
ebmt	1478454
mn	1524223
ear	1719395
bsbk	1787414
hrtg	1598665
apcx	1070050
genc	64472
fraf	723646
asc	1577437
ovly	1431567
nlit	1854963
brez	1817640
mgta	1690585
dbvt	1613780
mbcn	836147
hmbl	1119190
lomlf	1509397
jpt	1679033
acrhf	1762359
jill	1687932
cwco	928340
dhac	1864531
sera	1534969
smap	1863990
rell	355948
nrxp	1719406
liby	1880151
mbtc	1837344
fkys	737875
jg	1737339
ata	1825254
glli	1888734
uihc	1401521
vmd	1729149
kwac	1823086
wea	1163792
hlxa	1821586
rocg	1855447
sdsya	1163609
hmlp	1603016
grrb	1126961
uoli	1081834
tllyf	1689382
sybx	1527599
ofs	1487918
bgsf	1474903
hzn	1637655
drtt	1340476
clpe	1093061
utrs	1452965
bmaq	1867757
qipt	1540013
mesa	810332
kxin	1713539
nrt	72633
mynz	1874252
pyxs	1782223
cwbhf	1750155
lmst	1358356
oxac	1861622
cpkf	847538
pono	1855631
cybn	1833141
fnrn	1114927
cxe	845606
asys	720500
mpv	831655
csse	1679063
jhi	759828
bxrx	1780097
func	763907
tgvc	1865191
jsd	1509253
bfin	1303942
mtry	1860663
giac	1853314
nls	1078207
armp	921114
fatp	1865045
winv	1854463
ovbc	894671
mist	1408443
tmrc	1445942
arec	1590715
plse	1625101
adra	1823584
howl	1785530
scph	1604950
eigr	1305253
unb	706863
wstg	945983
drrx	1082038
hysr	1481028
ubfo	1137547
epsn	1726126
bbq	1021270
nmtr	1551986
pmts	1641614
ctg	23111
vygr	1640266
invu	862651
gggv	1856519
gmgi	1437925
impl	1445499
rain	1724979
pfo	882071
mnp	894351
cfbk	1070680
ecf	793040
asur	884144
life	1339970
bkep	1392091
inmb	1711754
sbtx	1671858
mymd	1321834
og	1829949
macu	1805795
gfed	1046203
tjbh	1499785
inod	903651
pfmt	1550695
emkr	808326
iaf	779336
jmac	1874259
jyac	1824119
celc	1603454
mvo	1371782
sft	1762322
fbio	1429260
wve	1631574
reve	1853651
smm	1534293
stsa	1692830
mmnff	1776932
amao	1843656
fosyf	1336835
nunz	886093
chmi	1571776
gau	1377757
ofed	1501078
krmd	704440
urgn	1668243
flxs	37472
agd	1362481
lark	1141688
otra	1821318
fcrd	1464963
mtem	1183765
ckpt	1651407
sga	886136
btcy	1630113
any	1591956
ped	1141197
surf	1718108
lucd	1799011
glee	1843248
phd	1305767
issc	836690
gntw	1511820
cbfv	1605301
aeha	1869974
qnbc	750558
smhi	1690334
eucr	1822929
mlyf	1801762
harp	1708493
litb	1523836
plxp	1497504
srl	16859
fenc	1211583
pbip	1578776
kfs	1072627
imbi	870826
nxtc	1661059
lmao	1831868
fcap	1070296
smwpy	1455634
opof	740971
cfms	1305773
fxnc	719402
erlff	1271554
gramf	1876945
whg	1165002
crdv	1084551
crtx	1662774
vsac	1883983
otec	1846809
pai	75398
sbfg	767405
iti	350868
cfrx	1478069
sqns	1383395
gbox	1419275
gp	1584547
aoix	1544400
cydvf	1394039
wbba	1787412
mile	1819035
gaia	1089872
inzy	1693011
qrhc	1442236
frla	1849294
mpvdf	1004530
sncr	1131554
tggi	1891791
nkg	1177219
dcf	1627854
ftk	928054
alid	1575295
lgvn	1721484
brag	1867834
srev	1310114
otic	1493566
hnrg	788965
sbi	882300
cgo	1285650
vhc	1082324
mgf	811922
erh	1279014
mmlp	1176334
bway	1505065
sqz	1604477
mtnb	1582554
acu	2098
earn	1560672
rmi	1746967
nvve	1836875
mktw	1805651
opnt	1385508
mdxh	1872529
svra	1160308
mreo	1719714
nmt	897419
trtk	1560905
mlvf	1550603
slnh	64463
shpw	1784851
leat	1456189
voc	1505413
ihd	1496292
avhi	1844507
tmpm	1823524
nim	890119
ap	6176
rfm	1790177
ivac	1001902
ksm	846596
seav	1763660
ntic	875582
flgc	1790169
enbp	1437479
ggz	1585855
sj	1753673
prov	1010470
fat	1705012
pcyg	50471
vlns	1859902
bcv	9521
ocx	1642380
vrdr	1506929
advm	1501756
fngr	1602409
efsi	880641
cadl	1841387
ncsm	1692427
gsvrf	865400
beem	1398805
bedu	1696355
armc	1415813
drio	1533998
prt	1724009
tanh	1588084
fonr	355019
adoc	1824884
reemf	1419806
srax	1538217
pflc	1093728
fet	1401257
bcel	1532346
rdi	716634
cidm	1173204
tast	809248
qtnt	1596946
gdl	1378701
gnta	1838716
liqt	1307579
xgn	1274737
intg	69422
cwbc	1051343
vev	1834975
acr	1332551
evf	1070732
mnov	1226616
gcv	845611
aubn	750574
casi	895051
tour	1597095
rbkb	1751783
bkrrf	1699906
mbii	1441693
gnss	924383
ljpc	920465
pavm	1624326
smed	898770
ades	1515156
cncg	1005101
sup	95552
agfy	1800637
vihd	1676580
aqst	1398733
pni	1170311
fpocf	1177439
jspr	1788028
cmu	809844
oiim	1095348
occi	1716951
jfin	1743102
wei	1734902
sesn	1485003
hqda	1304730
hmnf	921183
sgni	1023198
lnkb	1756701
dare	1401914
sppi	831547
bctx	1610820
smid	924719
bkgm	1527383
msac	1836517
gwgh	1522690
swz	813623
inte	1850262
intt	1036262
rrts	1440024
ntz	900391
csbr	771856
cmtv	718413
szc	1506488
flnt	1460329
aveo	1325879
byfc	1001171
agle	1636282
lvtx	1840748
gpl	1300050
lbao	1586452
hrbr	899394
ela	701719
exd	1480999
bmtx	1725872
ds	1175483
vgi	1528811
enmpy	1630511
achl	1830749
kuke	1809158
nobh	72205
bksc	1007273
viot	1742770
hnw	1388126
aaic	1209028
dlng	1578453
gfasy	1389207
adn	1744494
pwfl	1774170
sabs	1833214
nuvr	71557
atnm	1388320
ozsc	1679817
bolt	1641281
capr	1133869
ampe	1411906
xspa	1410428
awh	926617
lax	1847846
fvam	1823465
sfdl	818677
